timestamp,symbol,price
2026-01-01T10:37:00,ABC,97.7689
2026-01-01T10:38:00,ABC,97.5844
2026-01-01T10:39:00,ABC,97.3521
2026-01-01T10:40:00,ABC,97.0631
2026-01-01T10:41:00,ABC,97.5060
2026-01-01T10:42:00,ABC,97.8824
2026-01-01T10:43:00,ABC,97.6970
2026-01-01T10:44:00,ABC,97.8525
2026-01-01T10:45:00,ABC,97.7481
2026-01-01T10:46:00,ABC,98.1627
2026-01-01T10:47:00,ABC,98.1215
2026-01-01T10:48:00,ABC,97.8864
2026-01-01T10:49:00,ABC,97.6330
2026-01-01T10:50:00,ABC,97.6944
2026-01-01T10:51:00,ABC,97.4571
2026-01-01T10:52:00,ABC,97.5417
2026-01-01T10:53:00,ABC,97.9395
2026-01-01T10:54:00,ABC,97.8389
2026-01-01T10:55:00,ABC,97.5583
2026-01-01T10:56:00,ABC,98.0558
2026-01-01T10:57:00,ABC,98.0653
2026-01-01T10:58:00,ABC,97.6562
2026-01-01T10:59:00,ABC,97.2033
2026-01-01T11:00:00,ABC,96.8130
2026-01-01T11:01:00,ABC,96.9404
2026-01-01T11:02:00,ABC,97.2325
2026-01-01T11:03:00,ABC,97.1547
2026-01-01T11:04:00,ABC,96.7182
2026-01-01T11:05:00,ABC,96.5998
2026-01-01T11:06:00,ABC,97.0960
2026-01-01T11:07:00,ABC,97.1251
2026-01-01T11:08:00,ABC,97.5961
2026-01-01T11:09:00,ABC,97.9569
2026-01-01T11:10:00,ABC,97.4684
2026-01-01T11:11:00,ABC,97.6891
2026-01-01T11:12:00,ABC,97.8708
2026-01-01T11:13:00,ABC,97.9078
2026-01-01T11:14:00,ABC,97.6746
2026-01-01T11:15:00,ABC,97.8156
2026-01-01T11:16:00,ABC,97.4271
2026-01-01T11:17:00,ABC,97.3619
2026-01-01T11:18:00,ABC,97.3156
2026-01-01T11:19:00,ABC,97.7695
2026-01-01T11:20:00,ABC,98.1453
2026-01-01T11:21:00,ABC,97.9087
2026-01-01T11:22:00,ABC,97.9093
2026-01-01T11:23:00,ABC,97.5879
2026-01-01T11:24:00,ABC,98.0006
2026-01-01T11:25:00,ABC,98.3711
2026-01-01T11:26:00,ABC,98.1695
2026-01-01T11:27:00,ABC,98.3085
2026-01-01T11:28:00,ABC,98.4174
2026-01-01T11:29:00,ABC,98.0703
2026-01-01T11:30:00,ABC,98.3328
2026-01-01T11:31:00,ABC,98.3722
2026-01-01T11:32:00,ABC,98.6508
2026-01-01T11:33:00,ABC,98.6812
2026-01-01T11:34:00,ABC,98.1817
2026-01-01T11:35:00,ABC,98.0059
2026-01-01T11:36:00,ABC,97.5254
2026-01-01T11:37:00,ABC,97.9545
2026-01-01T11:38:00,ABC,98.3332
2026-01-01T11:39:00,ABC,98.6648
2026-01-01T11:40:00,ABC,98.4724
2026-01-01T11:41:00,ABC,98.0303
2026-01-01T11:42:00,ABC,98.4083
2026-01-01T11:43:00,ABC,98.8552
2026-01-01T11:44:00,ABC,98.4409
2026-01-01T11:45:00,ABC,98.4269
2026-01-01T11:46:00,ABC,97.9961
2026-01-01T11:47:00,ABC,98.2567
2026-01-01T11:48:00,ABC,98.5225
2026-01-01T11:49:00,ABC,98.1509
2026-01-01T11:50:00,ABC,98.1262
2026-01-01T11:51:00,ABC,98.1760
2026-01-01T11:52:00,ABC,97.9411
2026-01-01T11:53:00,ABC,98.3135
2026-01-01T11:54:00,ABC,98.2366
2026-01-01T11:55:00,ABC,97.9484
2026-01-01T11:56:00,ABC,97.9877
2026-01-01T11:57:00,ABC,98.2177
2026-01-01T11:58:00,ABC,97.9188
2026-01-01T11:59:00,ABC,97.7305
2026-01-01T12:00:00,ABC,98.2257
2026-01-01T12:01:00,ABC,98.3756
2026-01-01T12:02:00,ABC,98.3137
2026-01-01T12:03:00,ABC,98.3312
2026-01-01T12:04:00,ABC,97.9522
2026-01-01T12:05:00,ABC,97.6769
2026-01-01T12:06:00,ABC,97.5150
2026-01-01T12:07:00,ABC,97.6033
2026-01-01T12:08:00,ABC,97.3334
2026-01-01T12:09:00,ABC,97.0537
2026-01-01T12:10:00,ABC,96.6247
2026-01-01T12:11:00,ABC,96.7558
2026-01-01T12:12:00,ABC,96.4847
2026-01-01T12:13:00,ABC,96.8901
2026-01-01T12:14:00,ABC,97.2498
2026-01-01T12:15:00,ABC,96.8206
2026-01-01T12:16:00,ABC,96.5586
2026-01-01T12:17:00,ABC,96.7276
2026-01-01T12:18:00,ABC,96.4418
2026-01-01T12:19:00,ABC,96.0741
2026-01-01T12:20:00,ABC,96.5097
2026-01-01T12:21:00,ABC,96.5807
2026-01-01T12:22:00,ABC,96.5534
2026-01-01T12:23:00,ABC,96.8380
2026-01-01T12:24:00,ABC,97.1455
2026-01-01T12:25:00,ABC,96.8359
2026-01-01T12:26:00,ABC,96.4328
2026-01-01T12:27:00,ABC,96.3639
2026-01-01T12:28:00,ABC,96.2875
2026-01-01T12:29:00,ABC,96.2545
2026-01-01T12:30:00,ABC,96.4836
2026-01-01T12:31:00,ABC,96.6569
2026-01-01T12:32:00,ABC,97.1411
2026-01-01T12:33:00,ABC,96.7395
2026-01-01T12:34:00,ABC,96.6421
2026-01-01T12:35:00,ABC,96.4814
2026-01-01T12:36:00,ABC,96.8431
2026-01-01T12:37:00,ABC,96.5918
2026-01-01T12:38:00,ABC,96.2820
2026-01-01T12:39:00,ABC,96.2306
2026-01-01T12:40:00,ABC,96.1525
2026-01-01T12:41:00,ABC,95.9310
2026-01-01T12:42:00,ABC,95.6808
2026-01-01T12:43:00,ABC,96.1041
2026-01-01T12:44:00,ABC,96.0472
2026-01-01T12:45:00,ABC,96.4086
2026-01-01T12:46:00,ABC,96.4589
2026-01-01T12:47:00,ABC,96.0095
2026-01-01T12:48:00,ABC,96.5088
2026-01-01T12:49:00,ABC,96.8448
2026-01-01T12:50:00,ABC,97.3138
2026-01-01T12:51:00,ABC,97.7401
2026-01-01T12:52:00,ABC,98.0888
2026-01-01T12:53:00,ABC,97.7552
2026-01-01T12:54:00,ABC,97.7408
2026-01-01T12:55:00,ABC,97.4545
2026-01-01T12:56:00,ABC,97.3556
2026-01-01T12:57:00,ABC,96.9142
2026-01-01T12:58:00,ABC,96.7932
2026-01-01T12:59:00,ABC,97.2785
2026-01-01T13:00:00,ABC,97.0437
2026-01-01T13:01:00,ABC,97.3278
2026-01-01T13:02:00,ABC,97.2828
2026-01-01T13:03:00,ABC,97.2058
2026-01-01T13:04:00,ABC,97.6631
2026-01-01T13:05:00,ABC,98.1585
2026-01-01T13:06:00,ABC,98.2143
2026-01-01T13:07:00,ABC,98.4327
2026-01-01T13:08:00,ABC,98.0875
2026-01-01T13:09:00,ABC,97.8842
2026-01-01T13:10:00,ABC,98.3529
2026-01-01T13:11:00,ABC,98.4321
2026-01-01T13:12:00,ABC,98.4743
2026-01-01T13:13:00,ABC,98.7223
2026-01-01T13:14:00,ABC,98.2794
2026-01-01T13:15:00,ABC,98.3636
2026-01-01T13:16:00,ABC,98.3665
2026-01-01T13:17:00,ABC,98.7192
2026-01-01T13:18:00,ABC,98.3766
2026-01-01T13:19:00,ABC,98.8374
2026-01-01T13:20:00,ABC,98.4175
2026-01-01T13:21:00,ABC,98.1033
2026-01-01T13:22:00,ABC,98.1984
2026-01-01T13:23:00,ABC,98.3736
2026-01-01T13:24:00,ABC,98.1088
2026-01-01T13:25:00,ABC,97.7287
2026-01-01T13:26:00,ABC,98.1190
2026-01-01T13:27:00,ABC,97.8652
2026-01-01T13:28:00,ABC,97.9597
2026-01-01T13:29:00,ABC,98.0791
2026-01-01T13:30:00,ABC,97.9983
2026-01-01T13:31:00,ABC,98.0820
2026-01-01T13:32:00,ABC,98.1048
2026-01-01T13:33:00,ABC,98.5395
2026-01-01T13:34:00,ABC,98.2437
2026-01-01T13:35:00,ABC,98.4599
2026-01-01T13:36:00,ABC,98.1986
2026-01-01T13:37:00,ABC,98.0944
2026-01-01T13:38:00,ABC,98.2661
2026-01-01T13:39:00,ABC,98.0661
2026-01-01T13:40:00,ABC,97.8822
2026-01-01T13:41:00,ABC,98.1341
2026-01-01T13:42:00,ABC,97.7067
2026-01-01T13:43:00,ABC,97.6649
2026-01-01T13:44:00,ABC,98.1634
2026-01-01T13:45:00,ABC,98.6595
2026-01-01T13:46:00,ABC,98.2328
2026-01-01T13:47:00,ABC,97.9459
2026-01-01T13:48:00,ABC,97.7111
2026-01-01T13:49:00,ABC,98.1444
2026-01-01T13:50:00,ABC,98.5252
2026-01-01T13:51:00,ABC,98.9045
2026-01-01T13:52:00,ABC,98.7740
2026-01-01T13:53:00,ABC,98.4318
2026-01-01T13:54:00,ABC,98.7655
2026-01-01T13:55:00,ABC,98.9691
2026-01-01T13:56:00,ABC,99.0807
2026-01-01T13:57:00,ABC,99.5680
2026-01-01T13:58:00,ABC,99.7219
2026-01-01T13:59:00,ABC,99.2298
2026-01-01T14:00:00,ABC,99.5469
2026-01-01T14:01:00,ABC,99.3463
2026-01-01T14:02:00,ABC,99.5096
2026-01-01T14:03:00,ABC,99.9486
2026-01-01T14:04:00,ABC,99.5829
2026-01-01T14:05:00,ABC,99.1983
2026-01-01T14:06:00,ABC,98.8053
2026-01-01T14:07:00,ABC,98.8586
2026-01-01T14:08:00,ABC,98.6309
2026-01-01T14:09:00,ABC,98.7357
2026-01-01T14:10:00,ABC,98.9533
2026-01-01T14:11:00,ABC,98.6569
2026-01-01T14:12:00,ABC,98.7912
2026-01-01T14:13:00,ABC,98.5552
2026-01-01T14:14:00,ABC,98.5437
2026-01-01T14:15:00,ABC,98.9490
2026-01-01T14:16:00,ABC,99.2951
2026-01-01T14:17:00,ABC,98.8874
2026-01-01T14:18:00,ABC,98.8110
2026-01-01T14:19:00,ABC,98.5877
2026-01-01T14:20:00,ABC,98.0912
2026-01-01T14:21:00,ABC,98.3624
2026-01-01T14:22:00,ABC,98.4995
2026-01-01T14:23:00,ABC,98.2614
2026-01-01T14:24:00,ABC,98.5027
2026-01-01T14:25:00,ABC,98.5543
2026-01-01T14:26:00,ABC,98.4820
2026-01-01T14:27:00,ABC,97.9917
2026-01-01T14:28:00,ABC,97.5669
2026-01-01T14:29:00,ABC,97.9500
2026-01-01T14:30:00,ABC,98.3540
2026-01-01T14:31:00,ABC,98.3996
2026-01-01T14:32:00,ABC,98.7342
2026-01-01T14:33:00,ABC,98.8167
2026-01-01T14:34:00,ABC,98.4648
2026-01-01T14:35:00,ABC,98.0922
2026-01-01T14:36:00,ABC,97.9005
2026-01-01T14:37:00,ABC,98.2994
2026-01-01T14:38:00,ABC,98.5956
2026-01-01T14:39:00,ABC,98.9563
2026-01-01T14:40:00,ABC,99.3552
2026-01-01T14:41:00,ABC,99.0653
2026-01-01T14:42:00,ABC,98.8148
2026-01-01T14:43:00,ABC,98.4176
2026-01-01T14:44:00,ABC,98.6977
2026-01-01T14:45:00,ABC,99.0818
2026-01-01T14:46:00,ABC,98.9882
2026-01-01T14:47:00,ABC,99.1089
2026-01-01T14:48:00,ABC,98.7634
2026-01-01T14:49:00,ABC,99.1933
2026-01-01T14:50:00,ABC,99.5579
2026-01-01T14:51:00,ABC,100.0341
2026-01-01T14:52:00,ABC,100.3449
2026-01-01T14:53:00,ABC,100.7263
2026-01-01T14:54:00,ABC,100.2511
2026-01-01T14:55:00,ABC,100.4877
2026-01-01T14:56:00,ABC,100.3199
2026-01-01T14:57:00,ABC,100.7507
2026-01-01T14:58:00,ABC,101.0529
2026-01-01T14:59:00,ABC,101.4170
2026-01-01T15:00:00,ABC,101.7277
2026-01-01T15:01:00,ABC,101.4945
2026-01-01T15:02:00,ABC,101.7819
2026-01-01T15:03:00,ABC,101.3900
2026-01-01T15:04:00,ABC,101.7622
2026-01-01T15:05:00,ABC,102.1208
2026-01-01T15:06:00,ABC,101.8432
2026-01-01T15:07:00,ABC,102.1598
2026-01-01T15:08:00,ABC,102.1201
2026-01-01T15:09:00,ABC,101.9253
2026-01-01T15:10:00,ABC,102.2206
2026-01-01T15:11:00,ABC,101.9482
2026-01-01T15:12:00,ABC,101.4719
2026-01-01T15:13:00,ABC,101.1650
2026-01-01T15:14:00,ABC,100.9933
2026-01-01T15:15:00,ABC,101.3576
2026-01-01T15:16:00,ABC,101.8245
2026-01-01T15:17:00,ABC,101.6036
2026-01-01T15:18:00,ABC,101.7451
2026-01-01T15:19:00,ABC,101.6448
2026-01-01T15:20:00,ABC,102.1259
2026-01-01T15:21:00,ABC,102.1622
2026-01-01T15:22:00,ABC,102.6014
2026-01-01T15:23:00,ABC,102.2167
2026-01-01T15:24:00,ABC,102.6871
2026-01-01T15:25:00,ABC,102.3657
2026-01-01T15:26:00,ABC,102.8282
2026-01-01T15:27:00,ABC,102.5937
2026-01-01T15:28:00,ABC,102.2021
2026-01-01T15:29:00,ABC,102.1367
2026-01-01T15:30:00,ABC,102.3652
2026-01-01T15:31:00,ABC,102.1789
2026-01-01T15:32:00,ABC,102.2851
2026-01-01T15:33:00,ABC,102.2965
2026-01-01T15:34:00,ABC,102.1817
2026-01-01T15:35:00,ABC,102.2583
2026-01-01T15:36:00,ABC,102.0130
2026-01-01T15:37:00,ABC,102.2218
2026-01-01T15:38:00,ABC,101.7235
2026-01-01T15:39:00,ABC,102.1491
2026-01-01T15:40:00,ABC,102.1875
2026-01-01T15:41:00,ABC,102.4070
2026-01-01T15:42:00,ABC,102.6489
2026-01-01T15:43:00,ABC,102.8195
2026-01-01T15:44:00,ABC,102.6838
2026-01-01T15:45:00,ABC,102.2537
2026-01-01T15:46:00,ABC,102.4180
2026-01-01T15:47:00,ABC,102.2482
2026-01-01T15:48:00,ABC,102.0621
2026-01-01T15:49:00,ABC,102.4101
2026-01-01T15:50:00,ABC,102.6299
2026-01-01T15:51:00,ABC,102.4302
2026-01-01T15:52:00,ABC,102.2395
2026-01-01T15:53:00,ABC,102.1479
2026-01-01T15:54:00,ABC,102.0503
2026-01-01T15:55:00,ABC,101.8459
2026-01-01T15:56:00,ABC,101.4732
2026-01-01T15:57:00,ABC,101.3937
2026-01-01T15:58:00,ABC,101.8340
2026-01-01T15:59:00,ABC,102.0113
2026-01-01T16:00:00,ABC,102.4141
2026-01-01T16:01:00,ABC,102.5297
2026-01-01T16:02:00,ABC,102.3306
2026-01-01T16:03:00,ABC,102.3785
2026-01-01T16:04:00,ABC,101.8789
2026-01-01T16:05:00,ABC,101.6659
2026-01-01T16:06:00,ABC,101.5957
2026-01-01T16:07:00,ABC,101.6757
2026-01-01T16:08:00,ABC,101.8304
2026-01-01T16:09:00,ABC,101.7954
2026-01-01T16:10:00,ABC,101.7376
2026-01-01T16:11:00,ABC,101.4513
2026-01-01T16:12:00,ABC,101.4245
2026-01-01T16:13:00,ABC,101.8257
2026-01-01T16:14:00,ABC,102.1217
2026-01-01T16:15:00,ABC,101.7914
2026-01-01T16:16:00,ABC,101.3762
2026-01-01T16:17:00,ABC,101.3916
2026-01-01T16:18:00,ABC,101.5246
2026-01-01T16:19:00,ABC,101.3597
2026-01-01T16:20:00,ABC,101.6782
2026-01-01T16:21:00,ABC,101.9293
2026-01-01T16:22:00,ABC,102.1021
2026-01-01T16:23:00,ABC,101.8267
2026-01-01T16:24:00,ABC,101.5259
2026-01-01T16:25:00,ABC,101.0503
2026-01-01T16:26:00,ABC,100.7951
2026-01-01T16:27:00,ABC,100.7703
2026-01-01T16:28:00,ABC,101.1200
2026-01-01T16:29:00,ABC,100.6928
2026-01-01T16:30:00,ABC,100.6073
2026-01-01T16:31:00,ABC,100.7371
2026-01-01T16:32:00,ABC,100.4315
2026-01-01T16:33:00,ABC,100.6278
2026-01-01T16:34:00,ABC,100.6222
2026-01-01T16:35:00,ABC,100.3662
2026-01-01T16:36:00,ABC,100.5223
2026-01-01T16:37:00,ABC,100.0278
2026-01-01T16:38:00,ABC,100.2788
2026-01-01T16:39:00,ABC,100.5488
2026-01-01T16:40:00,ABC,100.1554
2026-01-01T16:41:00,ABC,100.0806
2026-01-01T16:42:00,ABC,99.7564
2026-01-01T16:43:00,ABC,100.2144
2026-01-01T16:44:00,ABC,100.2324
2026-01-01T16:45:00,ABC,99.7826
2026-01-01T16:46:00,ABC,99.5318
2026-01-01T16:47:00,ABC,99.8801
2026-01-01T16:48:00,ABC,99.8366
2026-01-01T16:49:00,ABC,100.1380
2026-01-01T16:50:00,ABC,100.3056
2026-01-01T16:51:00,ABC,100.7935
2026-01-01T16:52:00,ABC,100.8889
2026-01-01T16:53:00,ABC,101.3390
2026-01-01T16:54:00,ABC,101.7304
2026-01-01T16:55:00,ABC,101.8430
2026-01-01T16:56:00,ABC,102.0623
2026-01-01T16:57:00,ABC,102.0671
2026-01-01T16:58:00,ABC,102.3977
2026-01-01T16:59:00,ABC,102.4455
2026-01-01T17:00:00,ABC,102.8427
2026-01-01T17:01:00,ABC,103.0864
2026-01-01T17:02:00,ABC,103.0611
2026-01-01T17:03:00,ABC,102.8203
2026-01-01T17:04:00,ABC,102.5675
2026-01-01T17:05:00,ABC,102.7052
2026-01-01T17:06:00,ABC,102.9710
2026-01-01T17:07:00,ABC,102.9923
2026-01-01T17:08:00,ABC,103.1190
2026-01-01T17:09:00,ABC,102.8936
2026-01-01T17:10:00,ABC,102.4711
2026-01-01T17:11:00,ABC,102.2568
2026-01-01T17:12:00,ABC,102.0285
2026-01-01T17:13:00,ABC,101.8483
2026-01-01T17:14:00,ABC,101.8884
2026-01-01T17:15:00,ABC,101.5268
2026-01-01T17:16:00,ABC,101.2580
2026-01-01T17:17:00,ABC,101.4520
2026-01-01T17:18:00,ABC,101.6584
2026-01-01T17:19:00,ABC,101.2226
2026-01-01T17:20:00,ABC,101.1302
2026-01-01T17:21:00,ABC,101.1728
2026-01-01T17:22:00,ABC,101.0886
2026-01-01T17:23:00,ABC,100.7955
2026-01-01T17:24:00,ABC,100.7156
2026-01-01T17:25:00,ABC,101.1204
2026-01-01T17:26:00,ABC,101.2045
2026-01-01T17:27:00,ABC,101.4000
2026-01-01T17:28:00,ABC,101.7568
2026-01-01T17:29:00,ABC,102.0224
2026-01-01T17:30:00,ABC,101.9027
2026-01-01T17:31:00,ABC,101.4086
2026-01-01T17:32:00,ABC,101.2604
2026-01-01T17:33:00,ABC,101.5139
2026-01-01T17:34:00,ABC,101.8673
2026-01-01T17:35:00,ABC,102.3208
2026-01-01T17:36:00,ABC,102.2398
2026-01-01T17:37:00,ABC,102.4873
2026-01-01T17:38:00,ABC,102.5334
2026-01-01T17:39:00,ABC,102.6367
2026-01-01T17:40:00,ABC,102.3572
2026-01-01T17:41:00,ABC,102.0766
2026-01-01T17:42:00,ABC,102.0125
2026-01-01T17:43:00,ABC,101.5415
2026-01-01T17:44:00,ABC,101.3776
2026-01-01T17:45:00,ABC,101.5568
2026-01-01T17:46:00,ABC,101.4611
2026-01-01T17:47:00,ABC,101.1261
2026-01-01T17:48:00,ABC,101.0935
2026-01-01T17:49:00,ABC,100.7212
2026-01-01T17:50:00,ABC,100.8434
2026-01-01T17:51:00,ABC,100.3704
2026-01-01T17:52:00,ABC,100.2644
2026-01-01T17:53:00,ABC,100.3288
2026-01-01T17:54:00,ABC,99.8559
2026-01-01T17:55:00,ABC,99.9986
2026-01-01T17:56:00,ABC,99.6343
2026-01-01T17:57:00,ABC,99.5960
2026-01-01T17:58:00,ABC,99.1463
2026-01-01T17:59:00,ABC,99.0254
2026-01-01T18:00:00,ABC,98.7371
2026-01-01T18:01:00,ABC,98.5639
2026-01-01T18:02:00,ABC,98.8252
2026-01-01T18:03:00,ABC,98.7043
2026-01-01T18:04:00,ABC,98.9563
2026-01-01T18:05:00,ABC,99.2882
2026-01-01T18:06:00,ABC,99.0405
2026-01-01T18:07:00,ABC,98.6224
2026-01-01T18:08:00,ABC,98.1418
2026-01-01T18:09:00,ABC,98.1812
2026-01-01T18:10:00,ABC,98.6811
2026-01-01T18:11:00,ABC,98.5311
2026-01-01T18:12:00,ABC,98.6812
2026-01-01T18:13:00,ABC,98.9624
2026-01-01T18:14:00,ABC,99.1142
2026-01-01T18:15:00,ABC,99.3684
2026-01-01T18:16:00,ABC,99.8180
2026-01-01T18:17:00,ABC,99.5174
2026-01-01T18:18:00,ABC,99.0378
2026-01-01T18:19:00,ABC,98.6902
2026-01-01T18:20:00,ABC,98.3164
2026-01-01T18:21:00,ABC,98.4858
2026-01-01T18:22:00,ABC,98.5498
2026-01-01T18:23:00,ABC,98.2678
2026-01-01T18:24:00,ABC,98.4672
2026-01-01T18:25:00,ABC,98.7341
2026-01-01T18:26:00,ABC,98.4019
2026-01-01T18:27:00,ABC,98.5092
2026-01-01T18:28:00,ABC,98.7571
2026-01-01T18:29:00,ABC,98.3716
2026-01-01T18:30:00,ABC,98.6909
2026-01-01T18:31:00,ABC,99.1557
2026-01-01T18:32:00,ABC,98.7638
2026-01-01T18:33:00,ABC,98.2894
2026-01-01T18:34:00,ABC,98.1014
2026-01-01T18:35:00,ABC,98.2787
2026-01-01T18:36:00,ABC,98.7369
2026-01-01T18:37:00,ABC,98.6336
2026-01-01T18:38:00,ABC,98.8486
2026-01-01T18:39:00,ABC,98.4246
2026-01-01T18:40:00,ABC,98.6152
2026-01-01T18:41:00,ABC,98.7424
2026-01-01T18:42:00,ABC,98.3443
2026-01-01T18:43:00,ABC,98.6168
2026-01-01T18:44:00,ABC,98.9671
2026-01-01T18:45:00,ABC,99.0675
2026-01-01T18:46:00,ABC,98.6886
2026-01-01T18:47:00,ABC,99.1724
2026-01-01T18:48:00,ABC,99.4551
2026-01-01T18:49:00,ABC,99.3023
2026-01-01T18:50:00,ABC,99.2306
2026-01-01T18:51:00,ABC,99.1012
2026-01-01T18:52:00,ABC,99.1072
2026-01-01T18:53:00,ABC,98.9484
2026-01-01T18:54:00,ABC,99.2980
2026-01-01T18:55:00,ABC,99.6203
2026-01-01T18:56:00,ABC,99.2259
2026-01-01T18:57:00,ABC,99.6866
2026-01-01T18:58:00,ABC,99.8222
2026-01-01T18:59:00,ABC,100.1509
2026-01-01T19:00:00,ABC,100.3582
2026-01-01T19:01:00,ABC,100.2937
2026-01-01T19:02:00,ABC,100.5275
2026-01-01T19:03:00,ABC,100.9930
2026-01-01T19:04:00,ABC,100.7631
2026-01-01T19:05:00,ABC,101.0713
2026-01-01T19:06:00,ABC,101.1095
2026-01-01T19:07:00,ABC,101.0929
2026-01-01T19:08:00,ABC,101.0285
2026-01-01T19:09:00,ABC,101.2596
2026-01-01T19:10:00,ABC,101.0279
2026-01-01T19:11:00,ABC,101.3797
2026-01-01T19:12:00,ABC,101.7104
2026-01-01T19:13:00,ABC,101.2971
2026-01-01T19:14:00,ABC,101.6787
2026-01-01T19:15:00,ABC,101.4225
2026-01-01T19:16:00,ABC,101.3873
2026-01-01T19:17:00,ABC,101.4976
2026-01-01T19:18:00,ABC,101.3766
2026-01-01T19:19:00,ABC,100.9053
2026-01-01T19:20:00,ABC,101.2562
2026-01-01T19:21:00,ABC,100.9381
2026-01-01T19:22:00,ABC,100.6502
2026-01-01T19:23:00,ABC,100.9480
2026-01-01T19:24:00,ABC,100.7884
2026-01-01T19:25:00,ABC,101.1687
2026-01-01T19:26:00,ABC,101.3699
2026-01-01T19:27:00,ABC,101.1461
2026-01-01T19:28:00,ABC,100.6563
2026-01-01T19:29:00,ABC,101.1043
2026-01-01T19:30:00,ABC,100.6900
2026-01-01T19:31:00,ABC,100.9100
2026-01-01T19:32:00,ABC,100.8986
2026-01-01T19:33:00,ABC,101.1568
2026-01-01T19:34:00,ABC,101.3474
2026-01-01T19:35:00,ABC,101.4933
2026-01-01T19:36:00,ABC,101.4841
2026-01-01T19:37:00,ABC,101.7770
2026-01-01T19:38:00,ABC,101.3701
2026-01-01T19:39:00,ABC,101.0917
2026-01-01T19:40:00,ABC,101.2835
2026-01-01T19:41:00,ABC,101.0897
2026-01-01T19:42:00,ABC,101.1712
2026-01-01T19:43:00,ABC,101.1445
2026-01-01T19:44:00,ABC,101.1754
2026-01-01T19:45:00,ABC,101.1009
2026-01-01T19:46:00,ABC,101.3469
2026-01-01T19:47:00,ABC,101.1777
2026-01-01T19:48:00,ABC,101.3805
2026-01-01T19:49:00,ABC,101.1514
2026-01-01T19:50:00,ABC,100.9028
2026-01-01T19:51:00,ABC,100.5235
2026-01-01T19:52:00,ABC,100.2161
2026-01-01T19:53:00,ABC,99.8356
2026-01-01T19:54:00,ABC,99.8715
2026-01-01T19:55:00,ABC,100.1337
2026-01-01T19:56:00,ABC,99.8188
2026-01-01T19:57:00,ABC,99.5352
2026-01-01T19:58:00,ABC,99.5194
2026-01-01T19:59:00,ABC,99.7440
2026-01-01T20:00:00,ABC,100.2206
2026-01-01T20:01:00,ABC,100.2452
2026-01-01T20:02:00,ABC,100.0282
2026-01-01T20:03:00,ABC,99.6288
2026-01-01T20:04:00,ABC,99.3229
